,yr,mo,date,st,mag,slat,slon
59818,2014,7,2014-07-12,IL,0,41.26,-90.74
59819,2014,7,2014-07-12,IL,1,41.27,-90.67
59820,2014,7,2014-07-12,IL,1,41.24,-90.53
59821,2014,7,2014-07-12,IL,1,41.21,-90.43
59822,2014,7,2014-07-13,WY,0,41.14,-104.63
59823,2014,7,2014-07-13,NY,1,42.43,-76.93
59824,2014,7,2014-07-13,NE,0,41.11,-103.66
59825,2014,7,2014-07-13,WV,0,39.4,-78.19
59826,2014,7,2014-07-13,NY,1,41.85,-74.77
59827,2014,7,2014-07-14,CO,0,38.22,-102.5
59828,2014,7,2014-07-15,ME,1,44.91,-69.41
59829,2014,7,2014-07-16,TX,0,36.35,-102.05
59830,2014,7,2014-07-16,TX,0,36.31,-102.05
59831,2014,7,2014-07-16,TX,0,36.03,-102.08
59832,2014,7,2014-07-21,TX,0,29.38,-94.91
59833,2014,7,2014-07-21,ND,0,47.62,-98.59
59834,2014,7,2014-07-21,ND,0,47.78,-98.52
59835,2014,7,2014-07-21,ND,1,47.82,-97.57
59836,2014,7,2014-07-21,MN,2,47.7,-96.86
59837,2014,7,2014-07-23,MS,0,32.43,-90.03
59838,2014,7,2014-07-24,VA,1,37.29,-76.07
59839,2014,7,2014-07-24,NH,0,43.69,-71.31
59840,2014,7,2014-07-24,FL,0,28.46,-80.99
59841,2014,7,2014-07-24,MT,0,46.99,-104.27
59842,2014,7,2014-07-25,FL,1,28.98,-80.93
59843,2014,7,2014-07-27,CT,0,41.61,-72.98
59844,2014,7,2014-07-27,OH,0,40.12,-83.61
59845,2014,7,2014-07-27,KY,1,36.96,-83.35
59846,2014,7,2014-07-27,MA,1,42.45,-73.19
59847,2014,7,2014-07-27,ME,0,43.9,-70.59
59848,2014,7,2014-07-27,TN,1,36.46,-82.56
59849,2014,7,2014-07-27,TN,0,36.45,-82.55
59850,2014,7,2014-07-27,TN,3,36.47,-83.98
59851,2014,7,2014-07-27,WV,1,39.34,-81.14
59852,2014,7,2014-07-27,WI,0,43.95,-88.5
59853,2014,7,2014-07-27,OH,0,39.19,-83.66
59854,2014,7,2014-07-27,WV,1,39.12,-80.29
59855,2014,7,2014-07-28,MA,2,42.4,-71.02
59856,2014,7,2014-07-28,ME,1,43.66,-70.68
59857,2014,7,2014-07-28,CO,0,40.06,-104.8
59858,2014,7,2014-07-28,CO,0,39.83,-104.79
59859,2014,7,2014-07-31,NV,0,40.98,-116.38
59860,2014,7,2014-07-31,MT,0,48.48,-108.37
59861,2014,8,2014-08-04,NV,0,35.83,-114.87
59862,2014,8,2014-08-06,CO,0,39.76,-104.42
59863,2014,8,2014-08-09,KS,0,39.82,-101.88
59864,2014,8,2014-08-09,KS,0,39.68,-101.69
59865,2014,8,2014-08-09,SD,0,44.71,-96.48
59866,2014,8,2014-08-09,KS,0,39.62,-101.63
59867,2014,8,2014-08-11,WI,0,46.58,-90.92
59868,2014,8,2014-08-11,OH,0,40.15,-82.06
59869,2014,8,2014-08-12,OH,0,40.18,-82.63
59870,2014,8,2014-08-13,WA,0,46.32,-119.8
59871,2014,8,2014-08-15,FL,0,27.52,-80.36
59872,2014,8,2014-08-15,AZ,0,32.27,-110.0
59873,2014,8,2014-08-16,FL,0,26.42,-80.27
59874,2014,8,2014-08-17,KY,1,37.72,-87.52
59875,2014,8,2014-08-17,KY,0,37.3,-87.02
59876,2014,8,2014-08-17,IA,0,43.43,-94.62
59877,2014,8,2014-08-18,WI,0,44.23,-88.62
59878,2014,8,2014-08-20,MI,0,42.77,-82.84
59879,2014,8,2014-08-20,ID,0,43.9,-113.59
59880,2014,8,2014-08-21,MN,0,44.04,-94.92
59881,2014,8,2014-08-21,PA,0,41.09,-78.99
59882,2014,8,2014-08-21,PA,0,41.07,-79.01
59883,2014,8,2014-08-23,SD,0,45.18,-99.11
59884,2014,8,2014-08-23,SD,0,45.18,-99.13
59885,2014,8,2014-08-23,SD,1,45.48,-98.98
59886,2014,8,2014-08-24,MN,0,45.8,-93.98
59887,2014,8,2014-08-25,CO,0,38.37,-105.14
59888,2014,8,2014-08-28,KS,0,39.21,-98.92
59889,2014,8,2014-08-28,KS,1,38.72,-98.92
59890,2014,8,2014-08-28,SD,0,43.04,-97.38
59891,2014,8,2014-08-31,MA,0,42.24,-71.8
59892,2014,8,2014-08-31,IA,0,42.11,-94.68
59893,2014,8,2014-08-31,IA,1,42.31,-94.07
59894,2014,9,2014-09-01,MI,1,44.81,-85.02
59895,2014,9,2014-09-01,MI,1,44.76,-84.77
59896,2014,9,2014-09-01,MI,1,44.91,-84.51
59897,2014,9,2014-09-01,MI,0,45.23,-84.55
59898,2014,9,2014-09-01,OK,0,36.93,-95.1
59899,2014,9,2014-09-01,KS,0,37.12,-96.71
59900,2014,9,2014-09-01,KS,1,37.06,-96.52
59901,2014,9,2014-09-01,MO,1,38.43,-90.66
59902,2014,9,2014-09-01,MO,1,37.03,-94.45
59903,2014,9,2014-09-01,MO,1,37.03,-94.43
59904,2014,9,2014-09-01,MO,0,37.01,-94.12
59905,2014,9,2014-09-02,LA,1,32.15,-93.58
59906,2014,9,2014-09-02,NY,1,42.1,-76.71
59907,2014,9,2014-09-02,NY,1,42.14,-75.36
59908,2014,9,2014-09-04,ND,0,46.79,-98.09
59909,2014,9,2014-09-04,ND,1,46.65,-97.25
59910,2014,9,2014-09-04,MN,2,46.5,-96.27
59911,2014,9,2014-09-04,MN,1,46.49,-95.39
59912,2014,9,2014-09-06,LA,0,29.94,-92.76
59913,2014,9,2014-09-07,SC,0,33.43,-80.4
59914,2014,9,2014-09-08,NC,2,34.83,-77.9
59915,2014,9,2014-09-09,NE,1,40.62,-95.99
59916,2014,9,2014-09-09,MO,0,40.44,-95.45
59917,2014,9,2014-09-09,MO,0,40.2,-95.09
59918,2014,9,2014-09-09,MO,0,40.18,-95.12
59919,2014,9,2014-09-09,MO,0,40.19,-95.11
59920,2014,9,2014-09-09,MO,0,38.76,-90.59
59921,2014,9,2014-09-09,MO,0,39.99,-94.35
59922,2014,9,2014-09-10,MO,1,40.17,-92.74
59923,2014,9,2014-09-10,OH,0,41.17,-81.4
59924,2014,9,2014-09-10,OH,0,41.19,-81.38
59925,2014,9,2014-09-10,OH,0,41.2,-81.3
59926,2014,9,2014-09-10,OH,0,41.34,-81.19
59927,2014,9,2014-09-17,AR,0,35.99,-92.97
59928,2014,9,2014-09-19,MN,2,48.86,-97.02
59929,2014,9,2014-09-19,MN,1,48.7,-96.38
59930,2014,9,2014-09-20,NV,0,39.07,-116.51
59931,2014,9,2014-09-21,MI,1,42.7,-83.19
59932,2014,9,2014-09-27,AZ,0,34.47,-112.41
59933,2014,9,2014-09-29,NM,1,36.9,-106.81
59934,2014,9,2014-09-30,SD,0,45.89,-99.25
59935,2014,10,2014-10-02,AR,1,34.53,-92.12
59936,2014,10,2014-10-02,AR,1,34.63,-91.56
59937,2014,10,2014-10-02,AR,0,35.57,-90.9
59938,2014,10,2014-10-02,KY,1,36.83,-88.35
59939,2014,10,2014-10-03,KY,1,36.85,-87.59
59940,2014,10,2014-10-03,AL,0,34.69,-86.73
59941,2014,10,2014-10-03,AL,0,34.4,-86.15
59942,2014,10,2014-10-06,OK,1,35.25,-94.72
59943,2014,10,2014-10-06,KY,1,36.83,-85.4
59944,2014,10,2014-10-06,KY,1,36.84,-85.2
59945,2014,10,2014-10-06,GA,1,34.93,-85.12
59946,2014,10,2014-10-07,KY,1,38.46,-85.46
59947,2014,10,2014-10-07,KY,1,38.46,-84.69
59948,2014,10,2014-10-07,KY,1,38.28,-84.69
59949,2014,10,2014-10-07,KY,1,38.29,-84.63
59950,2014,10,2014-10-07,KY,1,38.38,-84.36
59951,2014,10,2014-10-07,KY,1,38.2,-84.26
59952,2014,10,2014-10-07,KY,1,38.21,-83.94
59953,2014,10,2014-10-07,KY,1,38.07,-83.66
59954,2014,10,2014-10-07,IN,0,39.5,-86.77
59955,2014,10,2014-10-07,WV,2,37.6,-81.2
59956,2014,10,2014-10-07,KY,1,37.61,-82.59
59957,2014,10,2014-10-07,WV,1,37.45,-81.22
59958,2014,10,2014-10-09,TX,1,35.42,-101.05
59959,2014,10,2014-10-10,TN,1,35.86,-87.39
59960,2014,10,2014-10-13,TX,1,32.77,-95.05
59961,2014,10,2014-10-13,AR,1,34.58,-94.39
59962,2014,10,2014-10-13,AR,1,36.18,-93.88
59963,2014,10,2014-10-13,AR,2,33.66,-94.23
59964,2014,10,2014-10-13,AR,0,33.73,-94.23
59965,2014,10,2014-10-13,MO,1,36.5,-93.39
59966,2014,10,2014-10-13,MO,0,37.16,-93.68
59967,2014,10,2014-10-13,MO,0,37.35,-93.61
59968,2014,10,2014-10-13,AR,1,34.04,-92.96
59969,2014,10,2014-10-13,LA,1,31.98,-93.7
59970,2014,10,2014-10-13,AR,1,34.54,-92.01
59971,2014,10,2014-10-13,LA,1,32.44,-92.28
59972,2014,10,2014-10-13,LA,2,32.49,-92.24
59973,2014,10,2014-10-13,AR,0,36.44,-90.4
59974,2014,10,2014-10-13,IL,0,38.13,-90.01
59975,2014,10,2014-10-13,IL,1,38.47,-89.93
59976,2014,10,2014-10-13,MO,1,36.95,-90.11
59977,2014,10,2014-10-13,IL,1,38.54,-89.72
59978,2014,10,2014-10-13,MO,1,37.12,-90.04
59979,2014,10,2014-10-13,MO,1,37.24,-89.94
59980,2014,10,2014-10-13,IL,2,39.63,-88.96
59981,2014,10,2014-10-13,IL,1,38.44,-88.92
59982,2014,10,2014-10-13,IL,1,38.37,-88.76
59983,2014,10,2014-10-13,IL,1,39.82,-88.88
59984,2014,10,2014-10-13,FL,0,30.29,-85.18
59985,2014,10,2014-10-13,IL,0,40.02,-88.77
59986,2014,10,2014-10-13,AL,0,34.21,-88.11
59987,2014,10,2014-10-13,IN,1,38.1,-87.91
59988,2014,10,2014-10-13,TN,1,36.5,-87.3
59989,2014,10,2014-10-13,AL,0,34.01,-88.0
59990,2014,10,2014-10-13,FL,0,29.89,-84.91
59991,2014,10,2014-10-13,AL,1,34.73,-87.7
59992,2014,10,2014-10-13,FL,0,30.01,-84.91
59993,2014,10,2014-10-13,FL,0,30.02,-84.98
59994,2014,10,2014-10-13,FL,0,30.14,-84.91
59995,2014,10,2014-10-14,FL,0,30.78,-85.36
59996,2014,10,2014-10-14,GA,1,32.8,-84.71
59997,2014,10,2014-10-14,GA,0,33.66,-84.51
59998,2014,10,2014-10-14,GA,0,33.68,-84.47
59999,2014,10,2014-10-14,GA,0,33.84,-84.44
60000,2014,10,2014-10-14,GA,1,33.98,-84.39
60001,2014,10,2014-10-14,GA,1,34.07,-84.33
60002,2014,10,2014-10-14,SC,0,34.68,-83.21
60003,2014,10,2014-10-14,SC,0,35.12,-82.24
60004,2014,10,2014-10-14,NC,0,35.55,-82.07
60005,2014,10,2014-10-15,VA,0,38.78,-77.06
60006,2014,10,2014-10-15,MD,0,39.13,-76.83
60007,2014,10,2014-10-23,WA,1,46.13,-122.95
60008,2014,11,2014-11-16,LA,0,30.4,-90.92
60009,2014,11,2014-11-16,LA,1,30.56,-90.74
60010,2014,11,2014-11-16,MS,1,31.68,-88.99
60011,2014,11,2014-11-17,AL,1,32.7,-87.47
60012,2014,11,2014-11-17,AL,1,31.44,-88.15
60013,2014,11,2014-11-17,FL,0,30.3,-85.92
60014,2014,11,2014-11-17,AL,1,31.61,-86.75
60015,2014,11,2014-11-17,FL,2,30.4,-85.07
60016,2014,11,2014-11-17,AL,1,31.74,-86.43
60017,2014,11,2014-11-17,FL,0,30.7,-85.02
60018,2014,11,2014-11-17,AL,1,32.2,-85.06
60019,2014,11,2014-11-17,GA,1,32.56,-83.37
60020,2014,11,2014-11-17,FL,0,30.14,-82.28
60021,2014,11,2014-11-23,AL,0,32.64,-87.84
60022,2014,11,2014-11-23,AL,1,31.96,-85.09
60023,2014,11,2014-11-23,GA,1,32.03,-84.81
60024,2014,11,2014-11-23,GA,1,32.3,-84.79
60025,2014,11,2014-11-23,GA,0,32.62,-84.55
60026,2014,11,2014-11-23,GA,0,32.89,-84.35
60027,2014,11,2014-11-23,GA,1,32.88,-84.02
60028,2014,11,2014-11-23,GA,0,33.07,-84.21
60029,2014,11,2014-11-23,GA,1,33.15,-84.11
60030,2014,11,2014-11-23,GA,1,32.32,-83.63
60031,2014,12,2014-12-12,CA,0,33.98,-118.29
60032,2014,12,2014-12-14,OK,0,35.62,-97.38
60033,2014,12,2014-12-14,KS,0,37.29,-98.01
60034,2014,12,2014-12-15,MS,0,31.83,-89.62
60035,2014,12,2014-12-15,MS,0,32.37,-90.73
60036,2014,12,2014-12-15,MS,0,31.09,-90.02
60037,2014,12,2014-12-23,GA,0,30.77,-83.33
60038,2014,12,2014-12-23,LA,2,30.73,-90.48
60039,2014,12,2014-12-23,MS,3,31.23,-89.83
60040,2014,12,2014-12-23,MS,0,31.41,-89.55
60041,2014,12,2014-12-23,MS,0,31.42,-89.54
60042,2014,12,2014-12-23,MS,2,31.7,-89.22
60043,2014,12,2014-12-23,MS,0,32.0,-88.49
60044,2014,12,2014-12-24,NC,1,34.31,-77.92
60045,2014,12,2014-12-24,GA,1,31.41,-82.25
60046,2014,12,2014-12-24,OH,0,39.73,-82.63
60047,2014,12,2014-12-27,TX,0,30.39,-94.78
60048,2014,12,2014-12-27,TX,1,30.68,-94.26
60049,2014,12,2014-12-27,TX,1,30.86,-93.98
60050,2014,12,2014-12-29,GA,2,30.82,-83.28
60051,2015,1,2015-01-03,MS,0,31.43,-89.96
60052,2015,1,2015-01-03,MS,1,31.68,-89.68
60053,2015,1,2015-01-03,MS,1,31.7,-89.65
60054,2015,1,2015-01-03,MS,2,32.13,-89.07
60055,2015,1,2015-01-03,MS,1,32.27,-88.93
60056,2015,1,2015-01-03,MS,1,32.47,-88.74
60057,2015,1,2015-01-03,AL,0,32.43,-88.37
60058,2015,1,2015-01-03,MS,1,32.49,-88.48
60059,2015,1,2015-01-03,AL,1,32.81,-88.29
60060,2015,1,2015-01-03,AL,0,31.66,-87.17
60061,2015,1,2015-01-03,MS,0,33.73,-88.29
60062,2015,1,2015-01-03,AL,1,32.96,-88.13
60063,2015,1,2015-01-03,AL,0,33.12,-87.84
60064,2015,1,2015-01-03,AL,0,34.18,-87.95
60065,2015,1,2015-01-04,AL,2,31.57,-86.38
60066,2015,1,2015-01-04,AL,0,31.3,-85.56
60067,2015,1,2015-01-04,AL,0,31.32,-85.5
60068,2015,1,2015-01-04,AL,0,31.52,-85.09
60069,2015,1,2015-01-04,GA,1,31.35,-83.62
60070,2015,1,2015-01-04,GA,0,32.12,-83.5
60071,2015,1,2015-01-04,GA,0,32.17,-83.36
60072,2015,1,2015-01-04,GA,1,31.42,-83.39
60073,2015,1,2015-01-04,GA,1,32.22,-83.24
60074,2015,1,2015-01-04,GA,1,31.53,-82.43
60075,2015,1,2015-01-04,GA,1,32.04,-81.23
60076,2015,1,2015-01-18,WA,1,47.33,-122.59
60077,2015,1,2015-01-24,FL,0,26.99,-82.29
60078,2015,1,2015-01-24,FL,0,27.01,-82.26
60079,2015,2,2015-02-05,FL,1,26.38,-80.15
60080,2015,2,2015-02-05,FL,0,26.39,-80.14
60081,2015,2,2015-02-23,CA,0,35.48,-119.79
60082,2015,3,2015-03-24,AR,0,36.46,-92.85
60083,2015,3,2015-03-25,OK,2,36.18,-96.3
60084,2015,3,2015-03-25,AR,1,36.26,-93.83
60085,2015,3,2015-03-25,AR,0,36.27,-93.77
60086,2015,3,2015-03-25,OK,0,36.17,-95.88
60087,2015,3,2015-03-25,MO,0,37.03,-91.82
60088,2015,3,2015-03-25,OK,0,35.46,-97.83
60089,2015,3,2015-03-25,OK,0,35.48,-97.64
60090,2015,3,2015-03-25,OK,2,35.35,-97.57
60091,2015,3,2015-03-25,OK,0,36.12,-95.39
60092,2015,3,2015-03-25,OK,0,36.12,-94.66
60093,2015,4,2015-04-02,CO,0,38.82,-102.8
60094,2015,4,2015-04-02,KS,0,37.32,-95.34
60095,2015,4,2015-04-02,KS,0,37.23,-95.23
60096,2015,4,2015-04-02,KS,0,37.19,-95.03
60097,2015,4,2015-04-02,KS,0,37.16,-95.41
60098,2015,4,2015-04-02,OH,0,39.98,-84.04
60099,2015,4,2015-04-02,MO,0,37.36,-94.17
60100,2015,4,2015-04-02,MO,0,37.12,-94.42
60101,2015,4,2015-04-02,OK,1,36.7,-95.1
60102,2015,4,2015-04-02,MO,1,36.53,-94.18
60103,2015,4,2015-04-02,MO,1,36.97,-92.3
60104,2015,4,2015-04-02,AR,1,36.35,-93.25
60105,2015,4,2015-04-02,MO,2,36.91,-91.93
60106,2015,4,2015-04-03,KS,0,37.04,-95.14
60107,2015,4,2015-04-03,TN,0,35.92,-87.04
60108,2015,4,2015-04-03,AL,0,34.46,-86.02
60109,2015,4,2015-04-03,AL,1,34.74,-85.62
60110,2015,4,2015-04-03,GA,1,34.73,-85.54
60111,2015,4,2015-04-07,IN,1,38.16,-87.58
60112,2015,4,2015-04-07,IN,1,38.04,-87.17
60113,2015,4,2015-04-07,IN,1,38.08,-87.09
